!date	time	sPPOMW_konc_mg_l	sPDOMW_konc_mg_l	sPO4W_konc_mg_l	sNPOMW_konc_mg_l	sNDOMW_konc_mg_l	sNO3W_konc_mg_l	sNH4W_konc_mg_l
2007-07-04	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-05	12:00:00	0.041642217	0.006970971	0.003606888	1.08304242	0.270777923	0.662170748	0.015381837
2007-07-06	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-07	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-08	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-09	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-10	12:00:00	0.041747276	0.006988255	0.003622725	1.101443736	0.275379568	0.67277542	0.015527602
2007-07-11	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-12	12:00:00	0.041570687	0.006959203	0.003596105	1.07051391	0.267644899	0.654950571	0.015282594
2007-07-13	12:00:00	0.04195439	0.007022329	0.003653946	1.13772003	0.284451238	0.693681438	0.015814961
2007-07-14	12:00:00	0.0417168	0.006983241	0.003618131	1.096105804	0.274044703	0.669699172	0.015485318
2007-07-15	12:00:00	0.043020097	0.007197658	0.003814597	1.324380437	0.331129695	0.801253772	0.017293574
2007-07-16	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-17	12:00:00	0.043824784	0.007330044	0.0039359	1.465322688	0.366375343	0.882478748	0.018410035
2007-07-18	12:00:00	0.043994128	0.007357904	0.003961428	1.494983556	0.373792682	0.899572297	0.018644991
2007-07-19	12:00:00	0.043831861	0.007331208	0.003936967	1.466562288	0.366685332	0.883193129	0.018419854
2007-07-20	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-21	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-22	12:00:00	0.043428082	0.007264779	0.003876099	1.395839702	0.348999625	0.842435725	0.017859632
2007-07-23	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-24	12:00:00	0.041676384	0.006976592	0.003612038	1.089026795	0.272274445	0.665619541	0.015429242
2007-07-25	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-26	12:00:00	0.042570528	0.007123695	0.003746827	1.245637683	0.311438373	0.755874348	0.01666982
2007-07-27	12:00:00	0.042936481	0.007183901	0.003801993	1.309734984	0.327467284	0.792813602	0.017177561
2007-07-28	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-29	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-30	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-07-31	12:00:00	0.04156679	0.006958561	0.003595517	1.069831266	0.267474189	0.654557164	0.015277186
2007-08-01	12:00:00	0.061120378	0.010170018	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-08-02	12:00:00	0.061120378	0.010170018	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-08-03	12:00:00	0.060880409	0.010129711	0.008001353	0.788852078	0.197210976	0.338003257	0.172710346
2007-08-04	12:00:00	0.060875268	0.010128847	0.00800152	0.788749313	0.197185307	0.33796552	0.172757547
2007-08-05	12:00:00	0.060936036	0.010139054	0.007999551	0.789964123	0.197488742	0.338411619	0.17219957
2007-08-06	12:00:00	0.061120378	0.010170018	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-08-07	12:00:00	0.061120378	0.010170018	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-08-08	12:00:00	0.061120378	0.010170018	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-08-09	12:00:00	0.061107414	0.01016784	0.007993997	0.793390112	0.198344483	0.339669702	0.170625972
2007-08-10	12:00:00	0.061017289	0.010152702	0.007996918	0.791588434	0.197894461	0.339008095	0.171453505
2007-08-11	12:00:00	0.060500081	0.010065828	0.008013677	0.781249002	0.195311884	0.335211275	0.176202531
2007-08-12	12:00:00	0.06036361	0.010042905	0.008018099	0.778520827	0.194630443	0.334209442	0.177455615
2007-08-13	12:00:00	0.060690291	0.010097777	0.008007514	0.785051473	0.196261663	0.336607609	0.17445601
2007-08-14	12:00:00	0.060687508	0.010097309	0.008007604	0.784995829	0.196247764	0.336587175	0.174481568
2007-08-15	12:00:00	0.060697791	0.010099037	0.008007271	0.785201393	0.19629911	0.336662662	0.17438715
2007-08-16	12:00:00	0.060971028	0.010144932	0.007998417	0.790663629	0.197663464	0.33866849	0.171878279
2007-08-17	12:00:00	0.061120378	0.010170018	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-08-18	12:00:00	0.061120378	0.010170018	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-08-19	12:00:00	0.060982279	0.010146822	0.007998052	0.790888557	0.197719646	0.338751087	0.171774967
2007-08-20	12:00:00	0.060482404	0.010062859	0.00801425	0.780895634	0.195223621	0.335081512	0.176364837
2007-08-21	12:00:00	0.059125571	0.009834955	0.008058216	0.753771392	0.188448546	0.325121018	0.18882333
2007-08-22	12:00:00	0.0588466	0.009788096	0.008067256	0.748194508	0.187055555	0.323073089	0.191384861
2007-08-23	12:00:00	0.061120378	0.010170018	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-08-24	12:00:00	0.061120378	0.010170018	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-08-25	12:00:00	0.059159763	0.009840698	0.008057108	0.754454905	0.188619273	0.325372016	0.188509384
2007-08-26	12:00:00	0.056194234	0.009342585	0.008153202	0.695171464	0.173811495	0.303602104	0.215738987
2007-08-27	12:00:00	0.056857187	0.009453939	0.00813172	0.708424459	0.177121819	0.308468835	0.209651726
2007-08-28	12:00:00	0.030560189	0.005085009	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-08-29	12:00:00	0.030451932	0.005066825	0.008000593	0.789320965	0.197328094	0.33817544	0.172494981
2007-08-30	12:00:00	0.030560189	0.005085009	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-08-31	12:00:00	0.030560189	0.005085009	0.007993577	0.793649273	0.198409216	0.33976487	0.170506936
2007-09-01	12:00:00	0.044574571	0.007441595	0.00506694	0.651862915	0.16294527	0.030799107	0.030215733
2007-09-02	12:00:00	0.040897958	0.006828826	0.006232371	0.607705063	0.151911281	0.027061672	0.031681029
2007-09-03	12:00:00	0.046674332	0.007791555	0.004401347	0.677082034	0.169246924	0.032933605	0.029378884
2007-09-04	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-05	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-06	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-07	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-08	12:00:00	0.047299002	0.007895667	0.004203336	0.68458461	0.171121638	0.033568609	0.029129925
2007-09-09	12:00:00	0.047322827	0.007899638	0.004195784	0.68487076	0.17119314	0.033592828	0.02912043
2007-09-10	12:00:00	0.047314261	0.00789821	0.0041985	0.684767878	0.171167432	0.03358412	0.029123843
2007-09-11	12:00:00	0.047103105	0.007863018	0.004265433	0.682231801	0.170533727	0.033369472	0.029207998
2007-09-12	12:00:00	0.045508391	0.007597232	0.004770933	0.663078527	0.165747783	0.031748375	0.029843564
2007-09-13	12:00:00	0.041754468	0.006971578	0.00596087	0.617992152	0.154481779	0.027932351	0.031339671
2007-09-14	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-15	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-16	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-17	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-18	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-19	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-20	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-21	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-22	12:00:00	0.04685162	0.007821103	0.00434515	0.679211339	0.169778986	0.033113826	0.029308227
2007-09-23	12:00:00	0.047113443	0.00786474	0.004262156	0.682355954	0.17056475	0.03337998	0.029203879
2007-09-24	12:00:00	0.047173406	0.007874734	0.004243149	0.683076138	0.170744707	0.033440935	0.029179981
2007-09-25	12:00:00	0.047170722	0.007874287	0.004243999	0.683043905	0.170736653	0.033438207	0.02918105
2007-09-26	12:00:00	0.046747419	0.007803737	0.00437818	0.677959843	0.169466267	0.033007901	0.029349755
2007-09-27	12:00:00	0.044770905	0.007474318	0.005004705	0.654220976	0.163534493	0.030998689	0.030137485
2007-09-28	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-29	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-09-30	12:00:00	0.040043092	0.006686349	0.006503351	0.59743771	0.149345716	0.026192663	0.032021732
2007-10-01	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-02	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-03	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-04	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-05	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-06	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-07	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-08	12:00:00	0.053467749	0.008911404	0.016063619	0.727317853	0.181854237	0.101557797	0.19724281
2007-10-09	12:00:00	0.053470027	0.008911783	0.016064957	0.727347106	0.181861553	0.101558211	0.197260047
2007-10-10	12:00:00	0.053583135	0.008930579	0.016131375	0.728799429	0.182224743	0.101578764	0.198115809
2007-10-11	12:00:00	0.053593172	0.008932247	0.016137269	0.728928317	0.182256975	0.101580588	0.198191754
2007-10-12	12:00:00	0.05339634	0.008899538	0.016021686	0.72640095	0.181624942	0.101544821	0.196702537
2007-10-13	12:00:00	0.053337019	0.00888968	0.015986853	0.725639269	0.181434464	0.101534041	0.196253727
2007-10-14	12:00:00	0.052368125	0.008728669	0.015417905	0.713198507	0.178323331	0.10135798	0.188923175
2007-10-15	12:00:00	0.053336722	0.00888963	0.015986678	0.725635457	0.181433511	0.101533987	0.196251481
2007-10-16	12:00:00	0.053207454	0.008868149	0.01591077	0.723975624	0.181018427	0.101510497	0.195273446
2007-10-17	12:00:00	0.052459862	0.008743914	0.015471774	0.714376417	0.178617897	0.101374649	0.189617243
2007-10-18	12:00:00	0.053183787	0.008864216	0.015896873	0.723671746	0.180942434	0.101506197	0.19509439
2007-10-19	12:00:00	0.053140176	0.008856968	0.015871264	0.723111769	0.180802398	0.101498272	0.194764432
2007-10-20	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-21	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-22	12:00:00	0.043573727	0.007267215	0.010253713	0.600276982	0.150084392	0.099759913	0.122385684
2007-10-23	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-24	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-25	12:00:00	0.053310049	0.008885198	0.015971015	0.72529296	0.181347861	0.10152914	0.196049669
2007-10-26	12:00:00	0.049442802	0.008242538	0.013700114	0.675636869	0.168930075	0.100826407	0.166790485
2007-10-27	12:00:00	0.05065251	0.008443568	0.014410472	0.691169723	0.172814465	0.101046228	0.175943011
2007-10-28	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-29	12:00:00	0.04209918	0.007022174	0.009387838	0.58134355	0.145349599	0.099491967	0.111229415
2007-10-30	12:00:00	0.051901267	0.008651086	0.015143759	0.707203978	0.176824244	0.101273145	0.185390979
2007-10-31	12:00:00	0.053357401	0.008893067	0.015998821	0.725900978	0.181499911	0.101537745	0.196407935
2007-11-01	12:00:00	0.044230805	0.007371742	0.005605521	0.535591897	0.133947402	0.369245087	0.167804854
2007-11-02	12:00:00	0.044058716	0.007343001	0.005611135	0.532532341	0.133181931	0.368680682	0.166589266
2007-11-03	12:00:00	0.044251531	0.007375204	0.005604844	0.535960384	0.134039594	0.369313063	0.167951257
2007-11-04	12:00:00	0.04415029	0.007358295	0.005608148	0.534160436	0.133589265	0.368981021	0.167236122
2007-11-05	12:00:00	0.036089604	0.006012052	0.005871152	0.390850246	0.097734459	0.3425442	0.110297725
2007-11-06	12:00:00	0.04348619	0.007247382	0.005629816	0.522353464	0.130635276	0.366802957	0.162545108
2007-11-07	12:00:00	0.044048344	0.007341269	0.005611474	0.532347938	0.133135795	0.368646665	0.166516001
2007-11-08	12:00:00	0.04428332	0.007380513	0.005603807	0.536525555	0.134180994	0.369417321	0.168175805
2007-11-09	12:00:00	0.044277507	0.007379542	0.005603997	0.536422207	0.134155138	0.369398257	0.168134744
2007-11-10	12:00:00	0.043530081	0.007254712	0.005628384	0.523133796	0.130830507	0.366946907	0.162855141
2007-11-11	12:00:00	0.036089604	0.006012052	0.005871152	0.390850246	0.097734459	0.3425442	0.110297725
2007-11-12	12:00:00	0.036089604	0.006012052	0.005871152	0.390850246	0.097734459	0.3425442	0.110297725
2007-11-13	12:00:00	0.043717729	0.007286052	0.005622261	0.526469973	0.131665186	0.367562341	0.164180634
2007-11-14	12:00:00	0.044186916	0.007364412	0.005606953	0.5348116	0.133752179	0.369101143	0.167494835
2007-11-15	12:00:00	0.044257808	0.007376252	0.005604639	0.536071973	0.134067512	0.369333648	0.167995593
2007-11-16	12:00:00	0.044019934	0.007336524	0.005612401	0.531842843	0.133009425	0.368553489	0.166315322
2007-11-17	12:00:00	0.036089604	0.006012052	0.005871152	0.390850246	0.097734459	0.3425442	0.110297725
2007-11-18	12:00:00	0.036089604	0.006012052	0.005871152	0.390850246	0.097734459	0.3425442	0.110297725
2007-11-19	12:00:00	0.043675607	0.007279017	0.005623636	0.525721081	0.131477821	0.367424191	0.163883093
2007-11-20	12:00:00	0.043858496	0.007309562	0.005617668	0.528972647	0.132291331	0.368024016	0.165174968
2007-11-21	12:00:00	0.044089072	0.007348071	0.005610145	0.533072035	0.133316957	0.368780241	0.166803691
2007-11-22	12:00:00	0.044135968	0.007355903	0.005608615	0.533905798	0.133525557	0.368934048	0.167134953
2007-11-23	12:00:00	0.044167004	0.007361086	0.005607602	0.534457579	0.133663607	0.369035836	0.16735418
2007-11-24	12:00:00	0.044056688	0.007342662	0.005611202	0.532496288	0.133172911	0.368674032	0.166574942
2007-11-25	12:00:00	0.036089604	0.006012052	0.005871152	0.390850246	0.097734459	0.3425442	0.110297725
2007-11-26	12:00:00	0.036089604	0.006012052	0.005871152	0.390850246	0.097734459	0.3425442	0.110297725
2007-11-27	12:00:00	0.036089604	0.006012052	0.005871152	0.390850246	0.097734459	0.3425442	0.110297725
2007-11-28	12:00:00	0.044095842	0.007349202	0.005609924	0.533192407	0.133347073	0.368802447	0.166851516
2007-11-29	12:00:00	0.036089604	0.006012052	0.005871152	0.390850246	0.097734459	0.3425442	0.110297725
2007-11-30	12:00:00	0.036089604	0.006012052	0.005871152	0.390850246	0.097734459	0.3425442	0.110297725
2007-12-01	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-02	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-03	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-04	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-05	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-06	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-07	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-08	12:00:00	0.01269096	0.002124271	0.005266266	0.406182998	0.101566292	0.950026844	0.103505529
2007-12-09	12:00:00	0.012843469	0.002148007	0.004966348	0.396729819	0.099202525	0.924025162	0.100383879
2007-12-10	12:00:00	0.01201152	0.002018523	0.006602426	0.448297661	0.112097059	1.065866403	0.117412732
2007-12-11	12:00:00	0.01226137	0.002057409	0.00611108	0.432810854	0.108224585	1.023268771	0.112298643
2007-12-12	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-13	12:00:00	0.013035664	0.00217792	0.004588386	0.384816738	0.096223661	0.891257334	0.096449913
2007-12-14	12:00:00	0.012580569	0.002107089	0.005483357	0.413025534	0.103277267	0.968847755	0.105765088
2007-12-15	12:00:00	0.012314032	0.002065606	0.006007518	0.429546664	0.107408374	1.014290371	0.111220734
2007-12-16	12:00:00	0.012072547	0.002028021	0.006482413	0.444514949	0.111151193	1.05546177	0.116163597
2007-12-17	12:00:00	0.011570254	0.001949844	0.007470202	0.475649258	0.118936324	1.141099036	0.126444841
2007-12-18	12:00:00	0.011603585	0.001955032	0.007404654	0.473583253	0.118419719	1.135416333	0.1257626
2007-12-19	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-20	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-21	12:00:00	0.012872794	0.002152571	0.004908679	0.394912118	0.098748009	0.919025438	0.099783633
2007-12-22	12:00:00	0.012736988	0.002131434	0.00517575	0.403329983	0.100852896	0.942179411	0.1025634
2007-12-23	12:00:00	0.012628193	0.002114502	0.005389702	0.410073596	0.102539135	0.960728226	0.104790292
2007-12-24	12:00:00	0.012734661	0.002131072	0.005180327	0.403474256	0.100888971	0.942576245	0.102611042
2007-12-25	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-26	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-27	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-28	12:00:00	0.013036109	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2007-12-29	12:00:00	0.012904631	0.002157526	0.00484607	0.392938743	0.098254567	0.913597521	0.09913198
2007-12-30	12:00:00	0.012935292	0.002162298	0.004785774	0.391038259	0.097779351	0.908370097	0.098504398
2007-12-31	12:00:00	0.01125444	0.001900691	0.008091268	0.495224759	0.123831176	1.194942929	0.132909109
2008-01-01	12:00:00	0.010333069	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2008-01-02	12:00:00	0.008690739	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2008-01-03	12:00:00	0.008690739	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2008-01-04	12:00:00	0.008690739	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
2008-01-05	12:00:00	0.008690739	0.002177989	0.004587511	0.384789165	0.096216766	0.89118149	0.096440807
